Year,Series,party,Units,Value
1990,LG,4303,SG_GEN_PARLNT,0.0
1992,LG,4303,SG_GEN_PARL,0.0
1992,LG,4303,SG_GEN_PARLN,0.0
1992,LG,4303,SG_GEN_PARLNT,0.0
1994,LG,4303,SG_GEN_PARL,0.0
1994,LG,4303,SG_GEN_PARLN,0.0
1994,LG,4303,SG_GEN_PARLNT,0.0
1996,LG,4303,SG_GEN_PARL,0.0
1996,LG,4303,SG_GEN_PARLN,0.0
1996,LG,4303,SG_GEN_PARLNT,0.0
1998,LG,4303,SG_GEN_PARL,0.0
1998,LG,4303,SG_GEN_PARLN,0.0
1998,LG,4303,SG_GEN_PARLNT,0.0
2000,LG,4303,SG_GEN_PARL,0.0
2000,LG,4303,SG_GEN_PARLN,0.0
2000,LG,4303,SG_GEN_PARLNT,0.0
2002,LG,4303,SG_GEN_PARL,0.0
2002,LG,4303,SG_GEN_PARLN,0.0
2002,LG,4303,SG_GEN_PARLNT,0.0
2004,LG,4303,SG_GEN_PARL,0.0
2004,LG,4303,SG_GEN_PARLN,0.0
2004,LG,4303,SG_GEN_PARLNT,0.0
2008,LG,4303,SG_GEN_PARL,0.0
2008,LG,4303,SG_GEN_PARLN,0.0
2008,LG,4303,SG_GEN_PARLNT,0.0
2011,LG,4303,SG_GEN_PARL,0.0
2011,LG,4303,SG_GEN_PARLN,0.0
2011,LG,4303,SG_GEN_PARLNT,0.0
2012,LG,4303,SG_GEN_PARL,0.0
2012,LG,4303,SG_GEN_PARLN,0.0
2012,LG,4303,SG_GEN_PARLNT,0.0
2015,LG,4303,SG_GEN_PARL,0.0
2015,LG,4303,SG_GEN_PARLN,0.0
2015,LG,4303,SG_GEN_PARLNT,0.0
2016,LG,4303,SG_GEN_PARL,0.0
2016,LG,4303,SG_GEN_PARLN,0.0
2016,LG,4303,SG_GEN_PARLNT,0.0
2019,LG,4303,SG_GEN_PARL,0.0
2019,LG,4303,SG_GEN_PARLN,0.0
2019,LG,4303,SG_GEN_PARLNT,0.0
2020,LG,4303,SG_GEN_PARL,0.0
2020,LG,4303,SG_GEN_PARLN,0.0
2020,LG,4303,SG_GEN_PARLNT,0.0
2022,LG,4303,SG_GEN_PARL,0.0
2022,LG,4303,SG_GEN_PARLN,0.0
2022,LG,4303,SG_GEN_PARLNT,0.0
2024,LG,4303,SG_GEN_PARL,0.0
2024,LG,4303,SG_GEN_PARLN,0.0
2024,LG,4303,SG_GEN_PARLNT,0.0
1984,LG,4104,SG_GEN_PARL,0.0
1984,LG,4104,SG_GEN_PARLN,0.0
1984,LG,4104,SG_GEN_PARLNT,0.0
1988,LG,4104,SG_GEN_PARL,0.0
1988,LG,4104,SG_GEN_PARLN,0.0
1988,LG,4104,SG_GEN_PARLNT,0.0
1990,LG,4104,SG_GEN_PARL,0.0
1990,LG,4104,SG_GEN_PARLN,0.0
1990,LG,4104,SG_GEN_PARLNT,0.0
1992,LG,4104,SG_GEN_PARL,0.0
1992,LG,4104,SG_GEN_PARLN,0.0
1992,LG,4104,SG_GEN_PARLNT,0.0
1994,LG,4104,SG_GEN_PARL,0.0
1994,LG,4104,SG_GEN_PARLN,0.0
1994,LG,4104,SG_GEN_PARLNT,0.0
1996,LG,4104,SG_GEN_PARL,0.0
1996,LG,4104,SG_GEN_PARLN,0.0
1996,LG,4104,SG_GEN_PARLNT,0.0
1998,LG,4104,SG_GEN_PARL,0.0
1998,LG,4104,SG_GEN_PARLN,0.0
1998,LG,4104,SG_GEN_PARLNT,0.0
2000,LG,4104,SG_GEN_PARL,0.0
2000,LG,4104,SG_GEN_PARLN,0.0
2000,LG,4104,SG_GEN_PARLNT,0.0
2002,LG,4104,SG_GEN_PARL,0.0
2002,LG,4104,SG_GEN_PARLN,0.0
2002,LG,4104,SG_GEN_PARLNT,0.0
2004,LG,4104,SG_GEN_PARL,0.0
2004,LG,4104,SG_GEN_PARLN,0.0
2004,LG,4104,SG_GEN_PARLNT,0.0
2008,LG,4104,SG_GEN_PARL,0.0
2008,LG,4104,SG_GEN_PARLN,0.0
2008,LG,4104,SG_GEN_PARLNT,0.0
2011,LG,4104,SG_GEN_PARL,0.0
2011,LG,4104,SG_GEN_PARLN,0.0
2011,LG,4104,SG_GEN_PARLNT,0.0
2012,LG,4104,SG_GEN_PARL,0.0
2012,LG,4104,SG_GEN_PARLN,0.0
2012,LG,4104,SG_GEN_PARLNT,0.0
2015,LG,4104,SG_GEN_PARL,0.0
2015,LG,4104,SG_GEN_PARLN,0.0
2015,LG,4104,SG_GEN_PARLNT,0.0
2016,LG,4104,SG_GEN_PARL,0.0
2016,LG,4104,SG_GEN_PARLN,0.0
2016,LG,4104,SG_GEN_PARLNT,0.0
2019,LG,4104,SG_GEN_PARL,0.0
2019,LG,4104,SG_GEN_PARLN,0.0
2019,LG,4104,SG_GEN_PARLNT,0.0
2020,LG,4104,SG_GEN_PARL,0.0
2020,LG,4104,SG_GEN_PARLN,0.0
2020,LG,4104,SG_GEN_PARLNT,0.0
2022,LG,4104,SG_GEN_PARL,0.0
2022,LG,4104,SG_GEN_PARLN,0.0
2022,LG,4104,SG_GEN_PARLNT,0.0
2024,LG,4104,SG_GEN_PARL,0.0
2024,LG,4104,SG_GEN_PARLN,0.0
2024,LG,4104,SG_GEN_PARLNT,0.0
1984,LG,4309,SG_GEN_PARL,0.0
1984,LG,4309,SG_GEN_PARLN,0.0
1984,LG,4309,SG_GEN_PARLNT,0.0
1988,LG,4309,SG_GEN_PARL,0.0
1988,LG,4309,SG_GEN_PARLN,0.0
1988,LG,4309,SG_GEN_PARLNT,0.0
1990,LG,4309,SG_GEN_PARL,0.0
1990,LG,4309,SG_GEN_PARLN,0.0
1990,LG,4309,SG_GEN_PARLNT,0.0
1992,LG,4309,SG_GEN_PARL,0.0
1992,LG,4309,SG_GEN_PARLN,0.0
1992,LG,4309,SG_GEN_PARLNT,0.0
1994,LG,4309,SG_GEN_PARL,0.0
1994,LG,4309,SG_GEN_PARLN,0.0
1994,LG,4309,SG_GEN_PARLNT,0.0
1996,LG,4309,SG_GEN_PARL,0.0
1996,LG,4309,SG_GEN_PARLN,0.0
1996,LG,4309,SG_GEN_PARLNT,0.0
1998,LG,4309,SG_GEN_PARL,0.0
1998,LG,4309,SG_GEN_PARLN,0.0
1998,LG,4309,SG_GEN_PARLNT,0.0
2000,LG,4309,SG_GEN_PARL,0.0
2000,LG,4309,SG_GEN_PARLN,0.0
2000,LG,4309,SG_GEN_PARLNT,0.0
2002,LG,4309,SG_GEN_PARL,0.0
2002,LG,4309,SG_GEN_PARLN,0.0
2002,LG,4309,SG_GEN_PARLNT,0.0
2004,LG,4309,SG_GEN_PARL,0.0
2004,LG,4309,SG_GEN_PARLN,0.0
2004,LG,4309,SG_GEN_PARLNT,0.0
2008,LG,4309,SG_GEN_PARL,0.0
2008,LG,4309,SG_GEN_PARLN,0.0
2008,LG,4309,SG_GEN_PARLNT,0.0
2011,LG,4309,SG_GEN_PARL,0.0
2011,LG,4309,SG_GEN_PARLN,0.0
2011,LG,4309,SG_GEN_PARLNT,0.0
2012,LG,4309,SG_GEN_PARL,0.0
2012,LG,4309,SG_GEN_PARLN,0.0
2012,LG,4309,SG_GEN_PARLNT,0.0
2015,LG,4309,SG_GEN_PARL,0.0
2015,LG,4309,SG_GEN_PARLN,0.0
2015,LG,4309,SG_GEN_PARLNT,0.0
2016,LG,4309,SG_GEN_PARL,0.0
2016,LG,4309,SG_GEN_PARLN,0.0
2016,LG,4309,SG_GEN_PARLNT,0.0
2019,LG,4309,SG_GEN_PARL,0.0
2019,LG,4309,SG_GEN_PARLN,0.0
2019,LG,4309,SG_GEN_PARLNT,0.0
2020,LG,4309,SG_GEN_PARL,0.0
2020,LG,4309,SG_GEN_PARLN,0.0
2020,LG,4309,SG_GEN_PARLNT,0.0
2022,LG,4309,SG_GEN_PARL,0.0
2022,LG,4309,SG_GEN_PARLN,0.0
2022,LG,4309,SG_GEN_PARLNT,0.0
2024,LG,4309,SG_GEN_PARL,0.0
2024,LG,4309,SG_GEN_PARLN,0.0
2024,LG,4309,SG_GEN_PARLNT,0.0
1984,LG,4105,SG_GEN_PARL,0.0
1984,LG,4105,SG_GEN_PARLN,0.0
1984,LG,4105,SG_GEN_PARLNT,0.0
1988,LG,4105,SG_GEN_PARL,0.0
1988,LG,4105,SG_GEN_PARLN,0.0
1988,LG,4105,SG_GEN_PARLNT,0.0
1990,LG,4105,SG_GEN_PARL,0.0
1990,LG,4105,SG_GEN_PARLN,0.0
1990,LG,4105,SG_GEN_PARLNT,0.0
1992,LG,4105,SG_GEN_PARL,0.0
1992,LG,4105,SG_GEN_PARLN,0.0
1992,LG,4105,SG_GEN_PARLNT,0.0
1994,LG,4105,SG_GEN_PARL,0.0
1994,LG,4105,SG_GEN_PARLN,0.0
1994,LG,4105,SG_GEN_PARLNT,0.0
1996,LG,4105,SG_GEN_PARL,0.0
1996,LG,4105,SG_GEN_PARLN,0.0
1996,LG,4105,SG_GEN_PARLNT,0.0
1998,LG,4105,SG_GEN_PARL,0.0
1998,LG,4105,SG_GEN_PARLN,0.0
1998,LG,4105,SG_GEN_PARLNT,0.0
2000,LG,4105,SG_GEN_PARL,0.0
2000,LG,4105,SG_GEN_PARLN,0.0
2000,LG,4105,SG_GEN_PARLNT,0.0
2002,LG,4105,SG_GEN_PARL,0.0
2002,LG,4105,SG_GEN_PARLN,0.0
2002,LG,4105,SG_GEN_PARLNT,0.0
2004,LG,4105,SG_GEN_PARL,0.0
2004,LG,4105,SG_GEN_PARLN,0.0
2004,LG,4105,SG_GEN_PARLNT,0.0
2008,LG,4105,SG_GEN_PARL,0.0
2008,LG,4105,SG_GEN_PARLN,0.0
2008,LG,4105,SG_GEN_PARLNT,0.0
2011,LG,4105,SG_GEN_PARL,0.0
2011,LG,4105,SG_GEN_PARLN,0.0
2011,LG,4105,SG_GEN_PARLNT,0.0
2012,LG,4105,SG_GEN_PARL,0.0
2012,LG,4105,SG_GEN_PARLN,0.0
2012,LG,4105,SG_GEN_PARLNT,0.0
2015,LG,4105,SG_GEN_PARL,0.0
2015,LG,4105,SG_GEN_PARLN,0.0
2015,LG,4105,SG_GEN_PARLNT,0.0
2016,LG,4105,SG_GEN_PARL,0.0
2016,LG,4105,SG_GEN_PARLN,0.0
2016,LG,4105,SG_GEN_PARLNT,0.0
2019,LG,4105,SG_GEN_PARL,0.0
2019,LG,4105,SG_GEN_PARLN,0.0
2019,LG,4105,SG_GEN_PARLNT,0.0
2020,LG,4105,SG_GEN_PARL,0.0
2020,LG,4105,SG_GEN_PARLN,0.0
2020,LG,4105,SG_GEN_PARLNT,0.0
2022,LG,4105,SG_GEN_PARL,0.0
2022,LG,4105,SG_GEN_PARLN,0.0
2022,LG,4105,SG_GEN_PARLNT,0.0
2024,LG,4105,SG_GEN_PARL,0.0
2024,LG,4105,SG_GEN_PARLN,0.0
2024,LG,4105,SG_GEN_PARLNT,0.0
1984,LG,4305,SG_GEN_PARL,0.0
1984,LG,4305,SG_GEN_PARLN,0.0
1984,LG,4305,SG_GEN_PARLNT,0.0
1988,LG,4305,SG_GEN_PARL,0.0
1988,LG,4305,SG_GEN_PARLN,0.0
1988,LG,4305,SG_GEN_PARLNT,0.0
1990,LG,4305,SG_GEN_PARL,0.0
1990,LG,4305,SG_GEN_PARLN,0.0
1990,LG,4305,SG_GEN_PARLNT,0.0
1992,LG,4305,SG_GEN_PARL,0.0
1992,LG,4305,SG_GEN_PARLN,0.0
1992,LG,4305,SG_GEN_PARLNT,0.0
1994,LG,4305,SG_GEN_PARL,0.0
1994,LG,4305,SG_GEN_PARLN,0.0
1994,LG,4305,SG_GEN_PARLNT,0.0
1996,LG,4305,SG_GEN_PARL,0.0
1996,LG,4305,SG_GEN_PARLN,0.0
1996,LG,4305,SG_GEN_PARLNT,0.0
1998,LG,4305,SG_GEN_PARL,0.0
1998,LG,4305,SG_GEN_PARLN,0.0
1998,LG,4305,SG_GEN_PARLNT,0.0
2000,LG,4305,SG_GEN_PARL,0.0
2000,LG,4305,SG_GEN_PARLN,0.0
2000,LG,4305,SG_GEN_PARLNT,0.0
2002,LG,4305,SG_GEN_PARL,0.0
2002,LG,4305,SG_GEN_PARLN,0.0
2002,LG,4305,SG_GEN_PARLNT,0.0
2004,LG,4305,SG_GEN_PARL,0.0
2004,LG,4305,SG_GEN_PARLN,0.0
2004,LG,4305,SG_GEN_PARLNT,0.0
2008,LG,4305,SG_GEN_PARL,0.0
2008,LG,4305,SG_GEN_PARLN,0.0
2008,LG,4305,SG_GEN_PARLNT,0.0
2011,LG,4305,SG_GEN_PARL,0.0
2011,LG,4305,SG_GEN_PARLN,0.0
2011,LG,4305,SG_GEN_PARLNT,0.0
2012,LG,4305,SG_GEN_PARL,0.0
2012,LG,4305,SG_GEN_PARLN,0.0
2012,LG,4305,SG_GEN_PARLNT,0.0
2015,LG,4305,SG_GEN_PARL,0.0
2015,LG,4305,SG_GEN_PARLN,0.0
2015,LG,4305,SG_GEN_PARLNT,0.0
2016,LG,4305,SG_GEN_PARL,0.0
2016,LG,4305,SG_GEN_PARLN,0.0
2016,LG,4305,SG_GEN_PARLNT,0.0
2019,LG,4305,SG_GEN_PARL,0.0
2019,LG,4305,SG_GEN_PARLN,0.0
2019,LG,4305,SG_GEN_PARLNT,0.0
2020,LG,4305,SG_GEN_PARL,0.0
2020,LG,4305,SG_GEN_PARLN,0.0
2020,LG,4305,SG_GEN_PARLNT,0.0
2022,LG,4305,SG_GEN_PARL,0.0
2022,LG,4305,SG_GEN_PARLN,0.0
2022,LG,4305,SG_GEN_PARLNT,0.0
2024,LG,4305,SG_GEN_PARL,0.0
2024,LG,4305,SG_GEN_PARLN,0.0
2024,LG,4305,SG_GEN_PARLNT,0.0
1984,LG,4106,SG_GEN_PARL,0.0
1984,LG,4106,SG_GEN_PARLN,0.0
1984,LG,4106,SG_GEN_PARLNT,0.0
1988,LG,4106,SG_GEN_PARL,0.0
1988,LG,4106,SG_GEN_PARLN,0.0
1988,LG,4106,SG_GEN_PARLNT,0.0
1990,LG,4106,SG_GEN_PARL,0.0
1990,LG,4106,SG_GEN_PARLN,0.0
1990,LG,4106,SG_GEN_PARLNT,0.0
1992,LG,4106,SG_GEN_PARL,0.0
1992,LG,4106,SG_GEN_PARLN,0.0
1992,LG,4106,SG_GEN_PARLNT,0.0
1994,LG,4106,SG_GEN_PARL,0.0
1994,LG,4106,SG_GEN_PARLN,0.0
1994,LG,4106,SG_GEN_PARLNT,0.0
1996,LG,4106,SG_GEN_PARL,0.0
1996,LG,4106,SG_GEN_PARLN,0.0
1996,LG,4106,SG_GEN_PARLNT,0.0
1998,LG,4106,SG_GEN_PARL,0.0
1998,LG,4106,SG_GEN_PARLN,0.0
1998,LG,4106,SG_GEN_PARLNT,0.0
2000,LG,4106,SG_GEN_PARL,0.0
2000,LG,4106,SG_GEN_PARLN,0.0
2000,LG,4106,SG_GEN_PARLNT,0.0
2002,LG,4106,SG_GEN_PARL,0.0
2002,LG,4106,SG_GEN_PARLN,0.0
2002,LG,4106,SG_GEN_PARLNT,0.0
2004,LG,4106,SG_GEN_PARL,0.0
2004,LG,4106,SG_GEN_PARLN,0.0
2004,LG,4106,SG_GEN_PARLNT,0.0
2008,LG,4106,SG_GEN_PARL,0.0
2008,LG,4106,SG_GEN_PARLN,0.0
2008,LG,4106,SG_GEN_PARLNT,0.0
2011,LG,4106,SG_GEN_PARL,0.0
2011,LG,4106,SG_GEN_PARLN,0.0
2011,LG,4106,SG_GEN_PARLNT,0.0
2012,LG,4106,SG_GEN_PARL,0.0
2012,LG,4106,SG_GEN_PARLN,0.0
2012,LG,4106,SG_GEN_PARLNT,0.0
2015,LG,4106,SG_GEN_PARL,0.0
2015,LG,4106,SG_GEN_PARLN,0.0
2015,LG,4106,SG_GEN_PARLNT,0.0
2016,LG,4106,SG_GEN_PARL,0.0
2016,LG,4106,SG_GEN_PARLN,0.0
2016,LG,4106,SG_GEN_PARLNT,0.0
2019,LG,4106,SG_GEN_PARL,0.0
2019,LG,4106,SG_GEN_PARLN,0.0
2019,LG,4106,SG_GEN_PARLNT,0.0
2020,LG,4106,SG_GEN_PARL,0.0
2020,LG,4106,SG_GEN_PARLN,0.0
2020,LG,4106,SG_GEN_PARLNT,0.0
2022,LG,4106,SG_GEN_PARL,0.0
2022,LG,4106,SG_GEN_PARLN,0.0
2022,LG,4106,SG_GEN_PARLNT,0.0
2024,LG,4106,SG_GEN_PARL,0.0
2024,LG,4106,SG_GEN_PARLN,0.0
2024,LG,4106,SG_GEN_PARLNT,0.0
1984,LG,4306,SG_GEN_PARL,0.0
1984,LG,4306,SG_GEN_PARLN,0.0
1984,LG,4306,SG_GEN_PARLNT,0.0
1988,LG,4306,SG_GEN_PARL,0.0
1988,LG,4306,SG_GEN_PARLN,0.0
1988,LG,4306,SG_GEN_PARLNT,0.0
1990,LG,4306,SG_GEN_PARL,0.0
1990,LG,4306,SG_GEN_PARLN,0.0
1990,LG,4306,SG_GEN_PARLNT,0.0
1992,LG,4306,SG_GEN_PARL,0.0
1992,LG,4306,SG_GEN_PARLN,0.0
1992,LG,4306,SG_GEN_PARLNT,0.0
1994,LG,4306,SG_GEN_PARL,0.0
1994,LG,4306,SG_GEN_PARLN,0.0
1994,LG,4306,SG_GEN_PARLNT,0.0
1996,LG,4306,SG_GEN_PARL,0.0
1996,LG,4306,SG_GEN_PARLN,0.0
1996,LG,4306,SG_GEN_PARLNT,0.0
1998,LG,4306,SG_GEN_PARL,0.0
1998,LG,4306,SG_GEN_PARLN,0.0
1998,LG,4306,SG_GEN_PARLNT,0.0
2000,LG,4306,SG_GEN_PARL,0.0
2000,LG,4306,SG_GEN_PARLN,0.0
2000,LG,4306,SG_GEN_PARLNT,0.0
2002,LG,4306,SG_GEN_PARL,0.0
2002,LG,4306,SG_GEN_PARLN,0.0
2002,LG,4306,SG_GEN_PARLNT,0.0
2004,LG,4306,SG_GEN_PARL,0.0
2004,LG,4306,SG_GEN_PARLN,0.0
2004,LG,4306,SG_GEN_PARLNT,0.0
2008,LG,4306,SG_GEN_PARL,0.0
2008,LG,4306,SG_GEN_PARLN,0.0
2008,LG,4306,SG_GEN_PARLNT,0.0
2011,LG,4306,SG_GEN_PARL,0.0
2011,LG,4306,SG_GEN_PARLN,0.0
2011,LG,4306,SG_GEN_PARLNT,0.0
2012,LG,4306,SG_GEN_PARL,0.0
2012,LG,4306,SG_GEN_PARLN,0.0
2012,LG,4306,SG_GEN_PARLNT,0.0
2015,LG,4306,SG_GEN_PARL,0.0
2015,LG,4306,SG_GEN_PARLN,0.0
2015,LG,4306,SG_GEN_PARLNT,0.0
2016,LG,4306,SG_GEN_PARL,0.0
2016,LG,4306,SG_GEN_PARLN,0.0
2016,LG,4306,SG_GEN_PARLNT,0.0
2019,LG,4306,SG_GEN_PARL,0.0
2019,LG,4306,SG_GEN_PARLN,0.0
2019,LG,4306,SG_GEN_PARLNT,0.0
2020,LG,4306,SG_GEN_PARL,0.0
2020,LG,4306,SG_GEN_PARLN,0.0
2020,LG,4306,SG_GEN_PARLNT,0.0
2022,LG,4306,SG_GEN_PARL,0.0
2022,LG,4306,SG_GEN_PARLN,0.0
2022,LG,4306,SG_GEN_PARLNT,0.0
2024,LG,4306,SG_GEN_PARL,0.0
2024,LG,4306,SG_GEN_PARLN,0.0
2024,LG,4306,SG_GEN_PARLNT,0.0
1984,LG,4204,SG_GEN_PARL,0.0
1984,LG,4204,SG_GEN_PARLN,0.0
1984,LG,4204,SG_GEN_PARLNT,0.0
1988,LG,4204,SG_GEN_PARL,0.0
1988,LG,4204,SG_GEN_PARLN,0.0
1988,LG,4204,SG_GEN_PARLNT,0.0
1990,LG,4204,SG_GEN_PARL,0.0
1990,LG,4204,SG_GEN_PARLN,0.0
1990,LG,4204,SG_GEN_PARLNT,0.0
1992,LG,4204,SG_GEN_PARL,0.0
1992,LG,4204,SG_GEN_PARLN,0.0
1992,LG,4204,SG_GEN_PARLNT,0.0
1994,LG,4204,SG_GEN_PARL,0.0
1994,LG,4204,SG_GEN_PARLN,0.0
1994,LG,4204,SG_GEN_PARLNT,0.0
1996,LG,4204,SG_GEN_PARL,0.0
1996,LG,4204,SG_GEN_PARLN,0.0
1996,LG,4204,SG_GEN_PARLNT,0.0
1998,LG,4204,SG_GEN_PARL,0.0
1998,LG,4204,SG_GEN_PARLN,0.0
1998,LG,4204,SG_GEN_PARLNT,0.0
2000,LG,4204,SG_GEN_PARL,0.0
2000,LG,4204,SG_GEN_PARLN,0.0
2000,LG,4204,SG_GEN_PARLNT,0.0
2002,LG,4204,SG_GEN_PARL,0.0
2002,LG,4204,SG_GEN_PARLN,0.0
2002,LG,4204,SG_GEN_PARLNT,0.0
2004,LG,4204,SG_GEN_PARL,0.0
2004,LG,4204,SG_GEN_PARLN,0.0
2004,LG,4204,SG_GEN_PARLNT,0.0
2008,LG,4204,SG_GEN_PARL,0.0
2008,LG,4204,SG_GEN_PARLN,0.0
2008,LG,4204,SG_GEN_PARLNT,0.0
2011,LG,4204,SG_GEN_PARL,0.0
2011,LG,4204,SG_GEN_PARLN,0.0
2011,LG,4204,SG_GEN_PARLNT,0.0
2012,LG,4204,SG_GEN_PARL,0.0
2012,LG,4204,SG_GEN_PARLN,0.0
2012,LG,4204,SG_GEN_PARLNT,0.0
2015,LG,4204,SG_GEN_PARL,0.0
2015,LG,4204,SG_GEN_PARLN,0.0
2015,LG,4204,SG_GEN_PARLNT,0.0
2016,LG,4204,SG_GEN_PARL,0.0
2016,LG,4204,SG_GEN_PARLN,0.0
2016,LG,4204,SG_GEN_PARLNT,0.0
2019,LG,4204,SG_GEN_PARL,0.0
2019,LG,4204,SG_GEN_PARLN,0.0
2019,LG,4204,SG_GEN_PARLNT,0.0
2020,LG,4204,SG_GEN_PARL,0.0
2020,LG,4204,SG_GEN_PARLN,0.0
2020,LG,4204,SG_GEN_PARLNT,0.0
2022,LG,4204,SG_GEN_PARL,0.0
2022,LG,4204,SG_GEN_PARLN,0.0
2022,LG,4204,SG_GEN_PARLNT,0.0
2024,LG,4204,SG_GEN_PARL,0.0
2024,LG,4204,SG_GEN_PARLN,0.0
2024,LG,4204,SG_GEN_PARLNT,0.0
1984,LG,4402,SG_GEN_PARL,0.0
1984,LG,4402,SG_GEN_PARLN,0.0
1984,LG,4402,SG_GEN_PARLNT,0.0
1988,LG,4402,SG_GEN_PARL,0.0
1988,LG,4402,SG_GEN_PARLN,0.0
1988,LG,4402,SG_GEN_PARLNT,0.0
1990,LG,4402,SG_GEN_PARL,0.0
1990,LG,4402,SG_GEN_PARLN,0.0
1990,LG,4402,SG_GEN_PARLNT,0.0
1992,LG,4402,SG_GEN_PARL,0.0
1992,LG,4402,SG_GEN_PARLN,0.0
1992,LG,4402,SG_GEN_PARLNT,0.0
1994,LG,4402,SG_GEN_PARL,0.0
1994,LG,4402,SG_GEN_PARLN,0.0
1994,LG,4402,SG_GEN_PARLNT,0.0
1996,LG,4402,SG_GEN_PARL,0.0
1996,LG,4402,SG_GEN_PARLN,0.0
1996,LG,4402,SG_GEN_PARLNT,0.0
1998,LG,4402,SG_GEN_PARL,0.0
1998,LG,4402,SG_GEN_PARLN,0.0
1998,LG,4402,SG_GEN_PARLNT,0.0
2000,LG,4402,SG_GEN_PARL,0.0
2000,LG,4402,SG_GEN_PARLN,0.0
2000,LG,4402,SG_GEN_PARLNT,0.0
2002,LG,4402,SG_GEN_PARL,0.0
2002,LG,4402,SG_GEN_PARLN,0.0
2002,LG,4402,SG_GEN_PARLNT,0.0
2004,LG,4402,SG_GEN_PARL,0.0
2004,LG,4402,SG_GEN_PARLN,0.0
2004,LG,4402,SG_GEN_PARLNT,0.0
2008,LG,4402,SG_GEN_PARL,0.0
2008,LG,4402,SG_GEN_PARLN,0.0
2008,LG,4402,SG_GEN_PARLNT,0.0
2011,LG,4402,SG_GEN_PARL,0.0
2011,LG,4402,SG_GEN_PARLN,0.0
2011,LG,4402,SG_GEN_PARLNT,0.0
2012,LG,4402,SG_GEN_PARL,0.0
2012,LG,4402,SG_GEN_PARLN,0.0
2012,LG,4402,SG_GEN_PARLNT,0.0
2015,LG,4402,SG_GEN_PARL,0.0
2015,LG,4402,SG_GEN_PARLN,0.0
2015,LG,4402,SG_GEN_PARLNT,0.0
2016,LG,4402,SG_GEN_PARL,0.0
2016,LG,4402,SG_GEN_PARLN,0.0
2016,LG,4402,SG_GEN_PARLNT,0.0
2019,LG,4402,SG_GEN_PARL,0.0
2019,LG,4402,SG_GEN_PARLN,0.0
2019,LG,4402,SG_GEN_PARLNT,0.0
2020,LG,4402,SG_GEN_PARL,0.0
2020,LG,4402,SG_GEN_PARLN,0.0
2020,LG,4402,SG_GEN_PARLNT,0.0
2022,LG,4402,SG_GEN_PARL,0.0
2022,LG,4402,SG_GEN_PARLN,0.0
2022,LG,4402,SG_GEN_PARLNT,0.0
2024,LG,4402,SG_GEN_PARL,0.0
2024,LG,4402,SG_GEN_PARLN,0.0
2024,LG,4402,SG_GEN_PARLNT,0.0
1984,LG,4107,SG_GEN_PARL,0.0
1984,LG,4107,SG_GEN_PARLN,0.0
1984,LG,4107,SG_GEN_PARLNT,0.0
1988,LG,4107,SG_GEN_PARL,0.0
1988,LG,4107,SG_GEN_PARLN,0.0
1988,LG,4107,SG_GEN_PARLNT,0.0
1990,LG,4107,SG_GEN_PARL,0.0
1990,LG,4107,SG_GEN_PARLN,0.0
1990,LG,4107,SG_GEN_PARLNT,0.0
1992,LG,4107,SG_GEN_PARL,0.0
1992,LG,4107,SG_GEN_PARLN,0.0
1992,LG,4107,SG_GEN_PARLNT,0.0
1994,LG,4107,SG_GEN_PARL,0.0
1994,LG,4107,SG_GEN_PARLN,0.0
1994,LG,4107,SG_GEN_PARLNT,0.0
1996,LG,4107,SG_GEN_PARL,0.0
1996,LG,4107,SG_GEN_PARLN,0.0
1996,LG,4107,SG_GEN_PARLNT,0.0
1998,LG,4107,SG_GEN_PARL,0.0
1998,LG,4107,SG_GEN_PARLN,0.0
1998,LG,4107,SG_GEN_PARLNT,0.0
2000,LG,4107,SG_GEN_PARL,0.0
2000,LG,4107,SG_GEN_PARLN,0.0
2000,LG,4107,SG_GEN_PARLNT,0.0
2002,LG,4107,SG_GEN_PARL,0.0
2002,LG,4107,SG_GEN_PARLN,0.0
2002,LG,4107,SG_GEN_PARLNT,0.0
2004,LG,4107,SG_GEN_PARL,0.0
2004,LG,4107,SG_GEN_PARLN,0.0
2004,LG,4107,SG_GEN_PARLNT,0.0
2008,LG,4107,SG_GEN_PARL,0.0
2008,LG,4107,SG_GEN_PARLN,0.0
2008,LG,4107,SG_GEN_PARLNT,0.0
2011,LG,4107,SG_GEN_PARL,0.0
2011,LG,4107,SG_GEN_PARLN,0.0
2011,LG,4107,SG_GEN_PARLNT,0.0
2012,LG,4107,SG_GEN_PARL,0.0
2012,LG,4107,SG_GEN_PARLN,0.0
2012,LG,4107,SG_GEN_PARLNT,0.0
2015,LG,4107,SG_GEN_PARL,0.0
2015,LG,4107,SG_GEN_PARLN,0.0
2015,LG,4107,SG_GEN_PARLNT,0.0
2016,LG,4107,SG_GEN_PARL,0.0
2016,LG,4107,SG_GEN_PARLN,0.0
2016,LG,4107,SG_GEN_PARLNT,0.0
2019,LG,4107,SG_GEN_PARL,0.0
2019,LG,4107,SG_GEN_PARLN,0.0
2019,LG,4107,SG_GEN_PARLNT,0.0
2020,LG,4107,SG_GEN_PARL,0.0
2020,LG,4107,SG_GEN_PARLN,0.0
2020,LG,4107,SG_GEN_PARLNT,0.0
2022,LG,4107,SG_GEN_PARL,0.0
2022,LG,4107,SG_GEN_PARLN,0.0
2022,LG,4107,SG_GEN_PARLNT,0.0
