Year,Series,øki,kyn,aldur,Units,GeoCode,Value
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,2.1
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,4.1
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,3.8
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,1.3
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,0.9
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,0.8
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Suðuroyar øki,Kvinnur,67+ ár,%,4600,0.8
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,4.4
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,3.1
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,4.2
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,5.2
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,3.2
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,3.8
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,4.2
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,3.3
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,2.6
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,3.0
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,2.9
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,2.5
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,3.1
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,,%,4400,2.0
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,5.7
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,3.8
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,5.1
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,7.8
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,4.1
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,5.1
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,6.4
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,4.2
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,2.3
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,2.7
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,2.6
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,2.9
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,3.4
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,00-17 ár,%,4400,2.5
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,4.9
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,3.2
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,3.9
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,4.6
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,2.8
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,4.8
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,4.3
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,1.7
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,2.9
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,3.2
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,4.3
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,2.1
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,3.5
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,18-24 ár,%,4400,2.8
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,3.8
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,2.7
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,3.6
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,4.7
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,2.7
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,3.5
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,4.0
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,3.3
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,2.5
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,2.8
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,3.1
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,2.2
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,3.3
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,25-54 ár,%,4400,1.7
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,4.9
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,3.8
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,3.5
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,4.5
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,4.2
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,3.2
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,2.5
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,2.6
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,2.1
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,3.6
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,2.5
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,3.3
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,3.3
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,55-66 ár,%,4400,1.6
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.8
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.5
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,4.7
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.9
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.2
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.0
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.2
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,3.3
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,3.4
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,3.4
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.5
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.0
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,2.0
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,,67+ ár,%,4400,1.6
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,4.1
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,3.2
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,4.7
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,5.1
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,3.1
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,3.8
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,4.3
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,3.0
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,2.4
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,2.7
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,2.9
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,3.0
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,3.1
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,,%,4400,2.1
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,5.5
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,5.1
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,6.8
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,7.4
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,4.1
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,5.0
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,7.6
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,3.8
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,2.6
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,2.1
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,2.8
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,3.8
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,4.0
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,00-17 ár,%,4400,2.3
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,5.2
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,1.5
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,6.5
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,6.2
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,3.4
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,2.1
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,5.3
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,1.9
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,1.0
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,3.8
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,4.0
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,3.1
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,2.4
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,18-24 ár,%,4400,4.4
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,4.3
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,2.9
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,3.0
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,5.1
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,2.8
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,4.4
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,3.7
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,2.9
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,2.1
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,2.6
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,3.1
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,2.2
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,3.1
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,25-54 ár,%,4400,1.6
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,2.8
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,1.9
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,2.5
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,2.9
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,3.4
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,2.3
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,0.9
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,1.5
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,1.9
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,2.9
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,1.4
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,3.9
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,3.4
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,55-66 ár,%,4400,2.5
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,1.9
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,3.2
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,6.0
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,2.6
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,1.7
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,2.6
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,2.6
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,3.7
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,3.5
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,3.5
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,3.4
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,2.6
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,1.8
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Menn,67+ ár,%,4400,1.5
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,4.6
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.1
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.7
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,5.3
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.3
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.7
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,4.0
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.6
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,2.7
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.2
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,2.8
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,2.0
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,3.1
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,,%,4400,1.9
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,5.8
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,2.7
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,3.4
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,8.3
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,4.2
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,5.2
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,5.2
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,4.6
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,1.9
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,3.2
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,2.3
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,1.9
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,2.7
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,00-17 ár,%,4400,2.8
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,4.6
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,4.7
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,2.0
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,3.5
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,2.3
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,6.8
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,3.7
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,1.6
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,4.4
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,2.8
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,4.6
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,1.3
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,4.4
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,18-24 ár,%,4400,1.3
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,3.4
2010,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,2.5
2011,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,4.1
2012,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,4.3
2013,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,2.6
2014,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,2.7
2015,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,4.2
2016,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,3.6
2017,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,2.9
2018,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,2.9
2019,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,3.0
2020,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,2.2
2021,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,3.4
2022,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,25-54 ár,%,4400,1.9
2009,Útlát av koltvísúrni frá nýtslu av brennievni,Vága øki,Kvinnur,55-66 ár,%,4400,6.9
